Code,H,HRank
473871,23.784,4
473877,42.014,4
473880,32.113,4
473889,30.739,4
473890,23.65,4
473892,25.263,4
473894,23.805,4
473895,28.258,4
473896,31.216,4
473897,23.147,4
473899,49.222,4
566021,1.805,4
475645,-210.047,4
477343,664.751,4
478252,161.23,4
478474,213.748,4
566330,128.159,4
478475,262.414,4
479632,48.908,4
479633,68.294,4
479634,397.231,4
479635,62.355,4
479637,498.966,4
566588,2.622,4
479638,496.996,4
479640,788.264,4
566724,2.793,4
481806,-115.537,4
482358,16.872,4
482359,100.536,4
485512,258.346,4
487476,-204.361,4
487477,-187.985,4
487478,-60.046,4
487479,25.892,4
487480,-98.373,4
489763,286.361,4
489764,276.331,4
489765,287.873,4
489766,297.671,4
489767,324.105,4
489768,289.768,4
489769,614.981,4
491266,286.512,4
491968,1.443,4
495837,30.597,4
495845,23.185,4
495872,13.529,4
496907,418.517,4
496908,493.804,4
499164,67.197,4
499169,489.821,4
499170,381.902,4
499171,390.485,4
499172,394.419,4
499173,415.914,4
499174,409.442,4
499332,415.17,4
499336,514.088,4
568447,3.553,4
499337,522.794,4
499338,527.066,4
499339,461.071,4
499340,547.343,4
499341,608.952,4
499342,550.298,4
499343,634.434,4
499344,608.912,4
499345,613.935,4
500875,47.231,4
500877,71.526,4
503509,407.053,4
503510,416.824,4
503511,456.507,4
503512,497.081,4
503513,404.161,4
503514,313.815,4
503515,166.984,4
503516,68.098,4
503517,-7.87,4
503518,391.371,4
503519,398.736,4
503520,391.189,4
504175,-84.722,4
504176,-134.464,4
508546,-121.105,4
508547,-119.654,4
508548,-119.538,4
508550,470.823,4
508551,469.449,4
528004,21.923,4
550127,136.616,4
